"","Fire_ID","City","State_name","State_id","County","Year","Ignition_method","Cause","Fire_size","Fire_size_m2","Fire_size_hectares","Wind_direction","Population","Pop_density","Countrywide_biomass","Vegetation_type","Eco_areakm2","Latitude","Longitude"
"2134",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1994,"Missing/Undefined","Human",2,8093.72,0.809372,4.35138648027374,5415,255,3.96000003814697,"Conifer",58892.5005799583,33.9125,-79.775
"2135",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1994,"Missing/Undefined","Human",0.6,2428.116,0.2428116,4.16263074596082,5415,255,157.050018310547,"Conifer",328802.767579155,33.9125,-81.4125
"2136",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1994,"Missing/Undefined","Human",5,20234.3,2.02343,4.00782338601928,5415,255,264.779998779297,"Conifer",328802.767579155,33.9125,-80.27916667
"2137",1840016478,"Clover","South Carolina","SC","York",1994,"Missing/Undefined","Human",3,12140.58,1.214058,3.62326029567949,8335,554,815.400268554688,"Hardwood",166115.495356986,35.1125,-81.72083333
"2138",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1993,"Missing/Undefined","Human",0.1,404.686,0.0404686,4.17904736998902,5415,255,294.569976806641,"Conifer",58892.5005799583,33.9125,-79.575
"2139",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1993,"Missing/Undefined","Human",10,40468.6,4.04686,3.96108983633339,5415,255,328.049987792969,"Conifer",328802.767579155,33.9125,-80.30833333
"2140",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1992,"Missing/Undefined","Human",5,20234.3,2.02343,4.28861861315466,5415,255,376.110015869141,"Riparian",58892.5005799583,33.9125,-79.975
"2141",1840003900,"Batesburg-Leesville","South Carolina","SC","Lexington",1992,"Missing/Undefined","Human",5,20234.3,2.02343,4.1482674615678,5415,255,430.289947509766,"Conifer",328802.767579155,33.9125,-81.32083333
"2142",1840016478,"Clover","South Carolina","SC","York",1992,"Missing/Undefined","Human",0.1,404.686,0.0404686,3.75219117105007,8335,554,280.97998046875,"Hardwood-Conifer",166115.495356986,35.1125,-81.50416667
"2143",1840008941,"Summerset","South Dakota","SD","Meade",1999,"Missing/Undefined","Human",12.9,52204.494,5.2204494,4.38004571055212,2660,381,366.480010986328,"Conifer",13954.9523921809,44.1912,-103.32167
"2144",1840008941,"Summerset","South Dakota","SD","Meade",1999,"Debris Burning","Human",0.5,2023.43,0.202343,4.38004571055212,2660,381,366.480010986328,"Conifer",13954.9523921809,44.1912,-103.32167
"2145",1840018518,"Minnehaha","Washington","WA","Clark",2002,"Debris Burning","Human",0.8,3237.488,0.3237488,3.8382027996003,12353,2158,586.890014648438,"Conifer",44848.1907697158,45.6577,-122.238878
"2146",1840013278,"South Wallins","Kentucky","KY","Harlan",1997,"Arson","Human",30,121405.8,12.14058,4.72702619385335,849,52,815.849853515625,"Hardwood",61337.0195229823,36.8153,-83.6667
"2147",1840014376,"Hazard","Kentucky","KY","Perry",1997,"Arson","Human",8,32374.88,3.237488,4.41763177818509,8118,251,580.049987792969,"Hardwood",61337.0195229823,37.2583,-83.7892
"2148",1840015218,"Vine Grove","Kentucky","KY","Hardin",1997,"Arson","Human",4,16187.44,1.618744,4.10567429934138,6439,363,92.2499923706055,"Hardwood",61337.0195229823,37.8133,-83.1142
"2149",1840026818,"Auxier","Kentucky","KY","Floyd",1997,"Arson","Human",1,4046.86,0.404686,4.21716234905105,1045,437,668.970031738281,"Hardwood",61337.0195229823,37.7356,-82.8586
"2150",1840015218,"Vine Grove","Kentucky","KY","Hardin",1997,"Debris Burning","Human",8,32374.88,3.237488,4.10406891953561,6439,363,652.859924316406,"Hardwood",81486.3048095543,37.8133,-83.1425
"2151",1840015252,"Smithland","Kentucky","KY","Livingston",1998,"Debris Burning","Human",1,4046.86,0.404686,4.60337095122824,288,219,807.029907226562,"Hardwood",61337.0195229823,37.1386,-83.0106
"2152",1840015251,"Salem","Kentucky","KY","Livingston",1998,"Arson","Human",1,4046.86,0.404686,4.29526038820385,723,327,390.330047607422,"Hardwood",61337.0195229823,37.2653,-83.1806
"2153",1840015261,"Smiths Grove","Kentucky","KY","Warren",1998,"Debris Burning","Human",40,161874.4,16.18744,4.41325602464138,798,395,679.770080566406,"Riparian",61337.0195229823,37.0503,-83.2956
"2154",1840015253,"South Carrollton","Kentucky","KY","Muhlenberg",1998,"Debris Burning","Human",8,32374.88,3.237488,4.60604006372472,180,274,981.539855957031,"Hardwood",36360.8013175072,37.3358,-84.2681
"2155",1840015214,"Shepherdsville","Kentucky","KY","Bullitt",1998,"Debris Burning","Human",1,4046.86,0.404686,4.33996348227224,12442,330,592.199951171875,"Hardwood",120068.176856699,37.9806,-85.6211
"2156",1840013231,"Hartford","Kentucky","KY","Ohio",1998,"Arson","Human",2,8093.72,0.809372,4.37758527616019,2726,374,640.889953613281,"Hardwood",120068.176856699,37.4506,-85.11
"2157",1840015267,"Williamsburg","Kentucky","KY","Whitley",1998,"Debris Burning","Human",3,12140.58,1.214058,4.1153248806474,6002,488,272.25,"Riparian",36360.8013175072,36.7392,-84.9408
"2158",1840013232,"Beaver Dam","Kentucky","KY","Ohio",1998,"Arson","Human",125,505857.5,50.58575,4.40310895170576,6621,453,632.789916992188,"Hardwood",120068.176856699,37.4042,-85.6367
"2159",1840030482,"Keene","Kentucky","KY","Jessamine",1999,"Arson","Human",3,12140.58,1.214058,4.09373057144944,88,276,493.830017089844,"Riparian",81486.3048095543,37.9431,-83.3836
"2160",1840014376,"Hazard","Kentucky","KY","Perry",1999,"Arson","Human",20,80937.2,8.09372,4.4613614545394,8118,251,324.089965820312,"Hardwood",61337.0195229823,37.2583,-82.96
"2161",1840015266,"Wallins Creek","Kentucky","KY","Harlan",1999,"Arson","Human",32,129499.52,12.949952,4.47036458760179,343,249,405.720062255859,"Hardwood",61337.0195229823,36.8297,-83.9553
"2162",1840014352,"Raywick","Kentucky","KY","Marion",1999,"Debris Burning","Human",5,20234.3,2.02343,4.41053492647986,135,58,35.0999984741211,"Hardwood",120068.176856699,37.5606,-84.3172
"2163",1840026917,"Fancy Farm","Kentucky","KY","Graves",1999,"Smoking","Human",4,16187.44,1.618744,4.44798282077236,588,259,148.769989013672,"Hardwood",120068.176856699,36.8003,-85.6433
"2164",1840014341,"Richmond","Kentucky","KY","Madison",2000,"Arson","Human",30,121405.8,12.14058,4.09977251018888,40972,686,509.039978027344,"Riparian",81486.3048095543,37.7306,-83.2694
"2165",1840015190,"Stamping Ground","Kentucky","KY","Scott",2000,"Miscellaneous","Human",3,12140.58,1.214058,4.39044262196428,802,526,192.419998168945,"Hardwood",81486.3048095543,38.2697,-83.0664
"2166",1840015190,"Stamping Ground","Kentucky","KY","Scott",2000,"Arson","Human",50,202343,20.2343,4.34130546883229,802,526,546.029968261719,"Hardwood",81486.3048095543,38.2697,-82.9333
"2167",1840026878,"Bandana","Kentucky","KY","Ballard",2000,"Arson","Human",250,1011715,101.1715,4.35621492628769,376,76,643.049926757812,"Hardwood",61337.0195229823,37.1447,-83.1992
"2168",1840026878,"Bandana","Kentucky","KY","Ballard",2000,"Arson","Human",164,663685.04,66.368504,4.31227617382362,376,76,628.289978027344,"Hardwood",61337.0195229823,37.1447,-83.3086
"2169",1840026878,"Bandana","Kentucky","KY","Ballard",2000,"Miscellaneous","Human",50,202343,20.2343,4.31778647454195,376,76,555.929992675781,"Hardwood",120425.9566424,37.1447,-86.3553
"2170",1840015214,"Shepherdsville","Kentucky","KY","Bullitt",2000,"Arson","Human",10,40468.6,4.04686,4.30425466965604,12442,330,562.320007324219,"Hardwood",61337.0195229823,37.9806,-82.535
"2171",1840015190,"Stamping Ground","Kentucky","KY","Scott",2000,"Equipment Use","Human",150,607029,60.7029,4.15425080221186,802,526,756.990112304688,"Riparian",81486.3048095543,38.2697,-82.6208
"2172",1840014341,"Richmond","Kentucky","KY","Madison",2000,"Arson","Human",40,161874.4,16.18744,4.40807908276717,40972,686,394.290008544922,"Riparian",61337.0195229823,37.7306,-82.3475
"2173",1840014341,"Richmond","Kentucky","KY","Madison",2000,"Arson","Human",3,12140.58,1.214058,4.21716234905105,40972,686,815.759826660156,"Hardwood",61337.0195229823,37.7306,-82.8708
"2174",1840013192,"Buckner","Kentucky","KY","Oldham",2001,"Arson","Human",10,40468.6,4.04686,4.4939756262046,5545,286,719.459838867188,"Hardwood",81486.3048095543,38.3867,-83.0583
"2175",1840014341,"Richmond","Kentucky","KY","Madison",2001,"Arson","Human",3,12140.58,1.214058,4.18824611556145,40972,686,786.600158691406,"Hardwood",81486.3048095543,37.7306,-83.9022
"2176",1840014341,"Richmond","Kentucky","KY","Madison",2001,"Debris Burning","Human",1,4046.86,0.404686,4.16744620633382,40972,686,422.910064697266,"Hardwood",120068.176856699,37.7306,-85.8008
"2177",1840014341,"Richmond","Kentucky","KY","Madison",2001,"Arson","Human",25,101171.5,10.11715,4.31550888332628,40972,686,868.049987792969,"Hardwood",61337.0195229823,37.7306,-82.6833
"2178",1840014341,"Richmond","Kentucky","KY","Madison",2001,"Debris Burning","Human",2,8093.72,0.809372,4.18638902421921,40972,686,344.969970703125,"Hardwood",61337.0195229823,37.7306,-83.0117
"2179",1840015214,"Shepherdsville","Kentucky","KY","Bullitt",2001,"Arson","Human",50,202343,20.2343,4.07724060310471,12442,330,754.3798828125,"Hardwood",81486.3048095543,37.9806,-82.9569
"2180",1840014341,"Richmond","Kentucky","KY","Madison",2001,"Debris Burning","Human",3,12140.58,1.214058,4.15274539365563,40972,686,393.660064697266,"Hardwood",61337.0195229823,37.7306,-83.1367
"2181",1840032487,"University","Mississippi","MS","Lafayette",2003,"Arson","Human",3,12140.58,1.214058,4.38877994943691,4067,2229,620.369934082031,"Hardwood",328802.767579155,34.3656,-88.8883
"2182",1840016882,"West","Mississippi","MS","Holmes",2004,"Arson","Human",10,40468.6,4.04686,4.65431967650049,149,103,352.800079345703,"Conifer",328802.767579155,33.1978,-89.6428
"2183",1840014830,"Hollandale","Mississippi","MS","Washington",2004,"Arson","Human",5,20234.3,2.02343,4.2601019538218,2304,401,0,"Riparian",328802.767579155,33.1761,-89.1478
"2184",1840017894,"Rienzi","Mississippi","MS","Alcorn",2004,"Arson","Human",10,40468.6,4.04686,4.59658708880025,308,120,89.8200073242188,"Riparian",328802.767579155,34.7633,-88.1967
"2185",1840017896,"Paden","Mississippi","MS","Tishomingo",2004,"Arson","Human",6,24281.16,2.428116,4.52443561462625,113,48,9.72000026702881,"Hardwood",328802.767579155,34.6603,-88.5725
"2186",1840016987,"Chunky","Mississippi","MS","Newton",2004,"Debris Burning","Human",1,4046.86,0.404686,4.24549487377367,315,145,33.4799995422363,"Hardwood",328802.767579155,32.3275,-89.0467
"2187",1840014920,"Quitman","Mississippi","MS","Clarke",2004,"Debris Burning","Human",10,40468.6,4.04686,4.15711432190672,2111,157,133.559997558594,"Hardwood",328802.767579155,32.0417,-88.6939
"2188",1840017071,"Mount Olive","Mississippi","MS","Covington",2004,"Arson","Human",40,161874.4,16.18744,3.77160795257297,912,113,364.140045166016,"Hardwood",328802.767579155,31.7539,-88.8756
"2189",1840014920,"Quitman","Mississippi","MS","Clarke",2004,"Arson","Human",60,242811.6,24.28116,4.15711432190672,2111,157,133.559997558594,"Riparian",328802.767579155,32.0417,-88.6944
"2190",1840015876,"Magnolia","Mississippi","MS","Pike",2004,"Arson","Human",66,267092.76,26.709276,4.19374479561724,2212,139,73.9799957275391,"Conifer",328802.767579155,31.1619,-89.5881
"2191",1840015876,"Magnolia","Mississippi","MS","Pike",2004,"Debris Burning","Human",5,20234.3,2.02343,4.43206918111412,2212,139,216.719970703125,"Hardwood-Conifer",48842.3771722739,31.1619,-90.7164
"2192",1840017037,"Mize","Mississippi","MS","Smith",2005,"Debris Burning","Human",15,60702.9,6.07029,4.42667560679938,323,53,436.769958496094,"Hardwood",48842.3771722739,31.8672,-90.9106
"2193",1840015625,"Benoit","Mississippi","MS","Bolivar",2005,"Debris Burning","Human",7,28328.02,2.832802,4.25373001052167,423,167,369.630035400391,"Hardwood",328802.767579155,33.6517,-89.2092
"2194",1840014642,"Hernando","Mississippi","MS","DeSoto",2005,"Debris Burning","Human",2,8093.72,0.809372,4.54344867658551,16399,250,0,"Hardwood",328802.767579155,34.85,-88.4264
"2195",1840016517,"Falkner","Mississippi","MS","Tippah",2005,"Arson","Human",3,12140.58,1.214058,4.56670481078727,489,37,307.799987792969,"Hardwood-Conifer",328802.767579155,34.8381,-88.4758
"2196",1840016993,"Utica","Mississippi","MS","Hinds",2005,"Debris Burning","Human",6,24281.16,2.428116,4.21593126870932,883,113,373.499969482422,"Riparian",328802.767579155,32.1061,-89.2014
"2197",1840015743,"Macon","Mississippi","MS","Noxubee",2006,"Miscellaneous","Human",10,40468.6,4.04686,4.32106585544284,2622,244,515.339904785156,"Conifer",328802.767579155,33.1217,-89.3028
"2198",1840017898,"Potts Camp","Mississippi","MS","Marshall",2006,"Arson","Human",2,8093.72,0.809372,4.39372197081966,467,185,66.1500015258789,"Hardwood",328802.767579155,34.6492,-88.4436
"2199",1840016644,"Lambert","Mississippi","MS","Quitman",2006,"Debris Burning","Human",30,121405.8,12.14058,4.15783527837966,1343,612,215.910003662109,"Hardwood-Conifer",328802.767579155,34.2006,-88.5153
"2200",1840017894,"Rienzi","Mississippi","MS","Alcorn",2006,"Debris Burning","Human",10,40468.6,4.04686,4.55095411404487,308,120,148.949996948242,"Open Water",328802.767579155,34.7633,-88.3128
"2201",1840015518,"Blue Mountain","Mississippi","MS","Tippah",2006,"Debris Burning","Human",10,40468.6,4.04686,4.82363073431676,948,222,77.489990234375,"Hardwood-Conifer",328802.767579155,34.6739,-88.7353
"2202",1840016958,"Flora","Mississippi","MS","Madison",2006,"Debris Burning","Human",25,101171.5,10.11715,3.88293707627122,1862,218,182.25,"Hardwood",328802.767579155,32.5433,-88.8419
"2203",1840014945,"Laurel","Mississippi","MS","Jones",2006,"Arson","Human",15,60702.9,6.07029,3.95947478711605,25844,436,474.480072021484,"Hardwood",328802.767579155,31.6956,-89.7036
"2204",1840015876,"Magnolia","Mississippi","MS","Pike",2006,"Arson","Human",10,40468.6,4.04686,4.19374479561724,2212,139,623.789916992188,"Conifer",328802.767579155,31.1619,-89.5758
"2205",1840025970,"Rawls Springs","Mississippi","MS","Forrest",2006,"Arson","Human",1,4046.86,0.404686,3.95053798745396,1047,221,471.239990234375,"Hardwood",328802.767579155,31.3797,-88.9708
"2206",1840013934,"Vancleave","Mississippi","MS","Jackson",2006,"Miscellaneous","Human",600,2428116,242.8116,4.57977623356286,4939,44,361.259979248047,"Riparian",328802.767579155,30.5483,-89.4472
"2207",1840015876,"Magnolia","Mississippi","MS","Pike",2006,"Arson","Human",30,121405.8,12.14058,4.19374479561724,2212,139,623.789916992188,"Riparian",328802.767579155,31.1619,-89.5761
"2208",1840025972,"Foxworth","Mississippi","MS","Marion",2006,"Arson","Human",80,323748.8,32.37488,4.47110809257595,469,65,286.019989013672,"Hardwood",48842.3771722739,31.2386,-90.4453
"2209",1840015876,"Magnolia","Mississippi","MS","Pike",2006,"Debris Burning","Human",1,4046.86,0.404686,4.47573134319116,2212,139,297.720001220703,"Conifer",328802.767579155,31.1619,-90.3547
"2210",1840015690,"Caledonia","Mississippi","MS","Lowndes",2007,"Debris Burning","Human",1,4046.86,0.404686,4.28149729967117,1058,144,26.4599990844727,"Riparian",328802.767579155,33.6836,-89.4089
"2211",1840015518,"Blue Mountain","Mississippi","MS","Tippah",2007,"Arson","Human",80,323748.8,32.37488,4.46871514073623,948,222,0,"Hardwood",328802.767579155,34.6739,-88.3906
"2212",1840015762,"Anguilla","Mississippi","MS","Sharkey",2007,"Smoking","Human",1,4046.86,0.404686,4.49145165630566,625,233,22.8600006103516,"Hardwood",48842.3771722739,32.9719,-89.9278
"2213",1840015681,"West Point","Mississippi","MS","Clay",2007,"Debris Burning","Human",1,4046.86,0.404686,4.46216027390572,10404,192,554.849975585938,"Hardwood-Conifer",48842.3771722739,33.6064,-89.8714
"2214",1840018167,"Seminary","Mississippi","MS","Covington",2007,"Arson","Human",1,4046.86,0.404686,3.83266478264204,284,72,156.869979858398,"Riparian",328802.767579155,31.5581,-89.5039
"2215",1840013936,"Latimer","Mississippi","MS","Jackson",2007,"Debris Burning","Human",50,202343,20.2343,4.47308674999463,6895,162,417.240020751953,"Riparian",139344.00310749,30.4972,-89.6272
"2216",1840014969,"Purvis","Mississippi","MS","Lamar",2007,"Debris Burning","Human",1,4046.86,0.404686,4.06019166688765,2392,220,348.300018310547,"Conifer",328802.767579155,31.145,-88.5328
"2217",1840015002,"Picayune","Mississippi","MS","Pearl River",2007,"Arson","Human",110,445154.6,44.51546,4.57977623356286,16832,233,50.3100051879883,"Savanna",328802.767579155,30.5322,-89.4586
"2218",1840013945,"Saucier","Mississippi","MS","Harrison",2007,"Arson","Human",2,8093.72,0.809372,4.5203209750114,1185,66,0,"Conifer",328802.767579155,30.6239,-89.4242
"2219",1840015876,"Magnolia","Mississippi","MS","Pike",2007,"Arson","Human",15,60702.9,6.07029,4.46779701161769,2212,139,133.739990234375,"Hardwood",48842.3771722739,31.1619,-91.0014
"2220",1840014830,"Hollandale","Mississippi","MS","Washington",2000,"Miscellaneous","Human",0.1,404.686,0.0404686,4.24469869760095,2304,401,129.330001831055,"Hardwood-Conifer",328802.767579155,33.1761,-89.1278
"2221",1840014830,"Hollandale","Mississippi","MS","Washington",2000,"Miscellaneous","Human",0.1,404.686,0.0404686,4.2601019538218,2304,401,349.740081787109,"Hardwood-Conifer",328802.767579155,33.1761,-89.1381
"2222",1840017896,"Paden","Mississippi","MS","Tishomingo",2000,"Miscellaneous","Human",0.1,404.686,0.0404686,4.65441019416496,113,48,258.029968261719,"Hardwood-Conifer",328802.767579155,34.6603,-89.0472
"2223",1840025945,"Sharon","Mississippi","MS","Jones",2000,"Miscellaneous","Human",0.1,404.686,0.0404686,3.78965391122526,1313,59,15.9300003051758,"Hardwood",328802.767579155,31.7922,-88.9789
"2224",1840016992,"Terry","Mississippi","MS","Hinds",2000,"Miscellaneous","Human",0.1,404.686,0.0404686,4.29009124204036,1227,124,475.019958496094,"Riparian",328802.767579155,32.1047,-89.4947
"2225",1840015545,"Senatobia","Mississippi","MS","Tate",2001,"Arson","Human",10,40468.6,4.04686,4.35185107268313,7610,188,44.0999984741211,"Hardwood-Conifer",328802.767579155,34.6081,-89.4989
"2226",1840015002,"Picayune","Mississippi","MS","Pearl River",2001,"Debris Burning","Human",15,60702.9,6.07029,4.73619462998324,16832,233,88.4700012207031,"Conifer",139344.00310749,30.5322,-88.4747
"2227",1840015002,"Picayune","Mississippi","MS","Pearl River",2001,"Miscellaneous","Human",0.1,404.686,0.0404686,4.73619462998324,16832,233,71.6399993896484,"Riparian",139344.00310749,30.5322,-88.4683
"2228",1840015743,"Macon","Mississippi","MS","Noxubee",2002,"Debris Burning","Human",51,206389.86,20.638986,4.49852009630331,2622,244,64.2599945068359,"Hardwood",328802.767579155,33.1217,-89.565
"2229",1840015713,"Starkville","Mississippi","MS","Oktibbeha",2002,"Debris Burning","Human",1,4046.86,0.404686,3.78599735814077,32546,388,251.550033569336,"Riparian",328802.767579155,33.4608,-88.8856
"2230",1840016680,"Toccopola","Mississippi","MS","Pontotoc",2002,"Miscellaneous","Human",0.1,404.686,0.0404686,4.17116199770281,258,11,195.029983520508,"Hardwood-Conifer",328802.767579155,34.2561,-88.5439
"2231",1840015545,"Senatobia","Mississippi","MS","Tate",2002,"Arson","Human",2,8093.72,0.809372,4.34186556662924,7610,188,409.049896240234,"Hardwood-Conifer",328802.767579155,34.6081,-88.3511
"2232",1840014932,"Crystal Springs","Mississippi","MS","Copiah",2002,"Debris Burning","Human",6,24281.16,2.428116,3.87454599110029,4925,335,207.540008544922,"Hardwood",328802.767579155,31.9903,-88.9822
"2233",1840015002,"Picayune","Mississippi","MS","Pearl River",2002,"Debris Burning","Human",1,4046.86,0.404686,4.62209851446972,16832,233,86.9400024414062,"Conifer",328802.767579155,30.5322,-89.3572
"2234",1840013946,"Lyman","Mississippi","MS","Harrison",2002,"Debris Burning","Human",10,40468.6,4.04686,4.44870332123772,2347,116,342.180023193359,"Riparian",139344.00310749,30.5044,-89.6661
"2235",1840016756,"Millport","Alabama","AL","Lamar",1997,"Arson","Human",15,60702.9,6.07029,4.36015013068594,980,68,606.869995117188,"Hardwood-Conifer",166115.495356986,33.5586,-85.3867
"2236",1840016756,"Millport","Alabama","AL","Lamar",1997,"Arson","Human",5,20234.3,2.02343,4.36015013068594,980,68,606.869995117188,"Hardwood-Conifer",166115.495356986,33.5586,-85.3867
"2237",1840015670,"Cardiff","Alabama","AL","Jefferson",1997,"Miscellaneous","Human",1,4046.86,0.404686,4.48113315480371,55,84,420.300018310547,"Hardwood-Conifer",166115.495356986,33.6472,-85.4919
"2238",1840002987,"Gaylesville","Alabama","AL","Cherokee",1997,"Arson","Human",21,84984.06,8.498406,3.69153338350276,141,158,0,"Open Water",116792.672108131,34.2681,-85.6425
"2239",1840014986,"Chickasaw","Alabama","AL","Mobile",1997,"Debris Burning","Human",0.3,1214.058,0.1214058,4.53178900792714,5702,523,198.719985961914,"Conifer",328802.767579155,30.7714,-88.2681
"2240",1840003778,"Jasper","Alabama","AL","Walker",1998,"Arson","Human",3,12140.58,1.214058,4.44254918476587,13431,178,612.630065917969,"Hardwood-Conifer",166115.495356986,33.8503,-85.3847
"2241",1840037800,"Bristow Cove","Alabama","AL","Etowah",1998,"Debris Burning","Human",40,161874.4,16.18744,3.85995029513874,668,23,553.950073242188,"Riparian",116792.672108131,34.1092,-85.4817
"2242",1840002987,"Gaylesville","Alabama","AL","Cherokee",1998,"Arson","Human",1.5,6070.29,0.607029,3.69153338350276,141,158,162.720016479492,"Hardwood",116792.672108131,34.2681,-85.6603
"2243",1840016852,"Memphis","Alabama","AL","Pickens",1998,"Debris Burning","Human",0.5,2023.43,0.202343,3.94964128652567,26,25,674.190063476562,"Hardwood",116792.672108131,33.1369,-86.8917
"2244",1840015667,"Lipscomb","Alabama","AL","Jefferson",1998,"Debris Burning","Human",2,8093.72,0.809372,4.16995812231495,2139,703,106.289985656738,"Hardwood",328802.767579155,33.4261,-87.5869
"2245",1840016558,"Sylvania","Alabama","AL","DeKalb",1998,"Arson","Human",10,40468.6,4.04686,4.33711641530196,1894,82,23.1299991607666,"Hardwood",120068.176856699,34.5619,-87.6269
"2246",1840016801,"Morris","Alabama","AL","Jefferson",1998,"Debris Burning","Human",3,12140.58,1.214058,3.94274471347691,2149,270,573.840026855469,"Hardwood",328802.767579155,33.7467,-87.7472
"2247",1840017019,"Pennington","Alabama","AL","Choctaw",1998,"Lightning","Lightning",6,24281.16,2.428116,3.50091668234397,204,40,414.720062255859,"Hardwood-Conifer",328802.767579155,32.1994,-85.2842
"2248",1840002097,"Forkland","Alabama","AL","Greene",1998,"Debris Burning","Human",0.4,1618.744,0.1618744,3.94780409111772,588,64,334.620056152344,"Conifer",328802.767579155,32.6489,-87.3792
"2249",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",7,28328.02,2.832802,4.04977371119043,86,42,155.06999206543,"Riparian",328802.767579155,31.0628,-87.6408
"2250",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",30,121405.8,12.14058,4.04977371119043,86,42,75.7800064086914,"Conifer",328802.767579155,31.0628,-87.6578
"2251",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",15,60702.9,6.07029,4.04977371119043,86,42,75.7800064086914,"Conifer",328802.767579155,31.0628,-87.6578
"2252",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",10,40468.6,4.04686,4.04977371119043,86,42,75.7800064086914,"Conifer",328802.767579155,31.0628,-87.6578
"2253",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",6,24281.16,2.428116,4.04977371119043,86,42,75.7800064086914,"Conifer",328802.767579155,31.0628,-87.6578
"2254",1840025983,"Movico","Alabama","AL","Mobile",1998,"Arson","Human",2,8093.72,0.809372,4.05508857741151,86,42,514.799987792969,"Conifer",328802.767579155,31.0628,-87.6747
"2255",1840001838,"Eutaw","Alabama","AL","Greene",1998,"Arson","Human",3,12140.58,1.214058,3.89981042537638,2603,84,480.329986572266,"Riparian",328802.767579155,32.8436,-88.1389
"2256",1840001838,"Eutaw","Alabama","AL","Greene",1998,"Arson","Human",1,4046.86,0.404686,3.89981042537638,2603,84,480.329986572266,"Riparian",328802.767579155,32.8436,-88.1389
"2257",1840017133,"Taylor","Alabama","AL","Houston",1998,"Arson","Human",80,323748.8,32.37488,4.10480315614772,2428,129,262.530029296875,"Conifer",328802.767579155,31.1658,-88.1853
"2258",1840014826,"Pelham","Alabama","AL","Shelby",1999,"Arson","Human",0.1,404.686,0.0404686,3.83658459630384,23911,237,404.460052490234,"Hardwood",116792.672108131,33.3114,-86.9436
"2259",1840002097,"Forkland","Alabama","AL","Greene",1999,"Debris Burning","Human",1.5,6070.29,0.607029,3.90267088616728,588,64,709.19970703125,"Conifer",328802.767579155,32.6489,-87.3964
"2260",1840025983,"Movico","Alabama","AL","Mobile",1999,"Debris Burning","Human",20,80937.2,8.09372,4.04977371119043,86,42,75.7800064086914,"Conifer",328802.767579155,31.0628,-87.6578
"2261",1840014986,"Chickasaw","Alabama","AL","Mobile",1999,"Arson","Human",84,339936.24,33.993624,4.43191907442706,5702,523,397.619995117188,"Conifer",328802.767579155,30.7714,-87.8778
"2262",1840014986,"Chickasaw","Alabama","AL","Mobile",1999,"Arson","Human",30,121405.8,12.14058,4.43191907442706,5702,523,397.619995117188,"Conifer",328802.767579155,30.7714,-87.8778
"2263",1840014986,"Chickasaw","Alabama","AL","Mobile",1999,"Arson","Human",65,263045.9,26.30459,4.43191907442706,5702,523,397.619995117188,"Conifer",328802.767579155,30.7714,-87.8778
"2264",1840017133,"Taylor","Alabama","AL","Houston",1999,"Arson","Human",180,728434.8,72.84348,4.08214498912134,2428,129,301.860015869141,"Conifer",328802.767579155,31.1658,-88.0483
"2265",1840014986,"Chickasaw","Alabama","AL","Mobile",1999,"Arson","Human",0.5,2023.43,0.202343,4.53178900792714,5702,523,198.719985961914,"Conifer",328802.767579155,30.7714,-88.2681
"2266",1840037800,"Bristow Cove","Alabama","AL","Etowah",2000,"Arson","Human",1.5,6070.29,0.607029,3.84506823531082,668,23,341.639984130859,"Riparian",116792.672108131,34.1092,-85.4467
"2267",1840002987,"Gaylesville","Alabama","AL","Cherokee",2000,"Arson","Human",0.2,809.372,0.0809372,3.69153338350276,141,158,0,"Open Water",116792.672108131,34.2681,-85.6425
"2268",1840017992,"Sipsey","Alabama","AL","Walker",2000,"Debris Burning","Human",3,12140.58,1.214058,3.7801481146085,401,322,220.77001953125,"Hardwood",36360.8013175072,33.8225,-86.9453
"2269",1840001838,"Eutaw","Alabama","AL","Greene",2000,"Children","Human",3,12140.58,1.214058,4.13294801732866,2603,84,50.310001373291,"Conifer",328802.767579155,32.8436,-86.7097
"2270",1840008339,"La Fayette","Alabama","AL","Chambers",2000,"Debris Burning","Human",1,4046.86,0.404686,3.8774133347055,2910,126,278.010009765625,"Hardwood",328802.767579155,32.8997,-87.9481
"2271",1840013726,"Minor","Alabama","AL","Jefferson",2001,"Debris Burning","Human",3,12140.58,1.214058,4.19017301259502,843,464,630.360046386719,"Hardwood",116792.672108131,33.5389,-86.5256
"2272",1840073888,"Pleasant Groves","Alabama","AL","Jackson",2001,"Arson","Human",40,161874.4,16.18744,4.18242995456983,404,42,6.03000020980835,"Hardwood",120068.176856699,34.735,-87.5383
